Datetime,open,high,low,close
2025-08-27 23:00:00+00:00,147.2760009765625,147.28500366210938,147.25399780273438,147.25399780273438
2025-08-27 23:01:00+00:00,147.25399780273438,147.27099609375,147.2530059814453,147.25599670410156
2025-08-27 23:02:00+00:00,147.25599670410156,147.3090057373047,147.25599670410156,147.30099487304688
2025-08-27 23:03:00+00:00,147.29800415039062,147.30299377441406,147.2480010986328,147.2740020751953
2025-08-27 23:04:00+00:00,147.26499938964844,147.2790069580078,147.2449951171875,147.26699829101562
2025-08-27 23:05:00+00:00,147.26100158691406,147.28399658203125,147.25599670410156,147.2790069580078
2025-08-27 23:06:00+00:00,147.2729949951172,147.28199768066406,147.2689971923828,147.27699279785156
2025-08-27 23:07:00+00:00,147.27000427246094,147.28599548339844,147.25599670410156,147.26600646972656
2025-08-27 23:08:00+00:00,147.2570037841797,147.2689971923828,147.25599670410156,147.26199340820312
2025-08-27 23:09:00+00:00,147.27200317382812,147.2989959716797,147.26499938964844,147.29800415039062
2025-08-27 23:10:00+00:00,147.2989959716797,147.302001953125,147.27499389648438,147.29100036621094
2025-08-27 23:11:00+00:00,147.28199768066406,147.28700256347656,147.25599670410156,147.25900268554688
2025-08-27 23:12:00+00:00,147.26300048828125,147.2969970703125,147.25900268554688,147.27200317382812
2025-08-27 23:13:00+00:00,147.27200317382812,147.27999877929688,147.26300048828125,147.2760009765625
2025-08-27 23:14:00+00:00,147.27200317382812,147.29100036621094,147.26199340820312,147.27200317382812
2025-08-27 23:15:00+00:00,147.26499938964844,147.2969970703125,147.26499938964844,147.28399658203125
2025-08-27 23:16:00+00:00,147.281005859375,147.2899932861328,147.25,147.25
2025-08-27 23:17:00+00:00,147.25399780273438,147.2779998779297,147.22999572753906,147.27499389648438
2025-08-27 23:18:00+00:00,147.26699829101562,147.28700256347656,147.26100158691406,147.2740020751953
2025-08-27 23:19:00+00:00,147.2760009765625,147.29100036621094,147.26199340820312,147.28199768066406
2025-08-27 23:20:00+00:00,147.28199768066406,147.2969970703125,147.26499938964844,147.2740020751953
2025-08-27 23:21:00+00:00,147.26600646972656,147.281005859375,147.2530059814453,147.25900268554688
2025-08-27 23:22:00+00:00,147.26199340820312,147.26199340820312,147.23300170898438,147.24600219726562
2025-08-27 23:23:00+00:00,147.23599243164062,147.2570037841797,147.23599243164062,147.2550048828125
2025-08-27 23:24:00+00:00,147.2519989013672,147.26600646972656,147.24000549316406,147.26199340820312
2025-08-27 23:25:00+00:00,147.25599670410156,147.2760009765625,147.2519989013672,147.2550048828125
2025-08-27 23:26:00+00:00,147.25999450683594,147.2689971923828,147.2519989013672,147.26400756835938
2025-08-27 23:27:00+00:00,147.26499938964844,147.2779998779297,147.2550048828125,147.25599670410156
2025-08-27 23:28:00+00:00,147.26400756835938,147.2689971923828,147.2429962158203,147.25799560546875
2025-08-27 23:29:00+00:00,147.26699829101562,147.281005859375,147.25599670410156,147.26800537109375
2025-08-27 23:30:00+00:00,147.27499389648438,147.2760009765625,147.23300170898438,147.25399780273438
2025-08-27 23:31:00+00:00,147.2429962158203,147.28199768066406,147.2429962158203,147.26300048828125
2025-08-27 23:32:00+00:00,147.26199340820312,147.2779998779297,147.2570037841797,147.27699279785156
2025-08-27 23:33:00+00:00,147.2689971923828,147.2779998779297,147.25599670410156,147.26400756835938
2025-08-27 23:34:00+00:00,147.2570037841797,147.2740020751953,147.2469940185547,147.2740020751953
2025-08-27 23:35:00+00:00,147.2729949951172,147.281005859375,147.26199340820312,147.27999877929688
2025-08-27 23:36:00+00:00,147.27699279785156,147.27999877929688,147.25999450683594,147.27000427246094
2025-08-27 23:37:00+00:00,147.27000427246094,147.2779998779297,147.2570037841797,147.2740020751953
2025-08-27 23:38:00+00:00,147.27200317382812,147.2729949951172,147.2570037841797,147.25999450683594
2025-08-27 23:39:00+00:00,147.26600646972656,147.26600646972656,147.23399353027344,147.2449951171875
2025-08-27 23:40:00+00:00,147.24400329589844,147.26199340820312,147.22500610351562,147.23300170898438
2025-08-27 23:41:00+00:00,147.23199462890625,147.23500061035156,147.21600341796875,147.22300720214844
2025-08-27 23:42:00+00:00,147.22300720214844,147.2779998779297,147.22300720214844,147.26699829101562
2025-08-27 23:43:00+00:00,147.26699829101562,147.2760009765625,147.25399780273438,147.26499938964844
2025-08-27 23:44:00+00:00,147.26600646972656,147.30299377441406,147.23699951171875,147.2760009765625
2025-08-27 23:45:00+00:00,147.2729949951172,147.3070068359375,147.2689971923828,147.30499267578125
2025-08-27 23:46:00+00:00,147.30499267578125,147.31300354003906,147.28399658203125,147.30599975585938
2025-08-27 23:47:00+00:00,147.30599975585938,147.31300354003906,147.302001953125,147.3040008544922
2025-08-27 23:48:00+00:00,147.3040008544922,147.322998046875,147.3040008544922,147.3040008544922
2025-08-27 23:49:00+00:00,147.3040008544922,147.31399536132812,147.29800415039062,147.30099487304688
2025-08-27 23:50:00+00:00,147.30099487304688,147.31399536132812,147.29100036621094,147.2969970703125
2025-08-27 23:51:00+00:00,147.30099487304688,147.31300354003906,147.29400634765625,147.2949981689453
2025-08-27 23:52:00+00:00,147.2949981689453,147.31399536132812,147.29299926757812,147.30599975585938
2025-08-27 23:53:00+00:00,147.302001953125,147.31900024414062,147.29800415039062,147.30799865722656
2025-08-27 23:54:00+00:00,147.3070068359375,147.31199645996094,147.2899932861328,147.29800415039062
2025-08-27 23:55:00+00:00,147.2969970703125,147.31399536132812,147.29600524902344,147.3040008544922
2025-08-27 23:56:00+00:00,147.3040008544922,147.3249969482422,147.3040008544922,147.31700134277344
2025-08-27 23:57:00+00:00,147.31500244140625,147.33599853515625,147.31100463867188,147.33299255371094
2025-08-27 23:58:00+00:00,147.3280029296875,147.33599853515625,147.31399536132812,147.3280029296875
2025-08-27 23:59:00+00:00,147.3260040283203,147.34300231933594,147.32400512695312,147.33700561523438
2025-08-28 00:00:00+00:00,147.3300018310547,147.34500122070312,147.2949981689453,147.32899475097656
