Datetime,open,high,low,close
2025-08-05 00:00:00+00:00,146.7899932861328,146.7899932861328,146.6179962158203,146.6179962158203
2025-08-05 00:05:00+00:00,146.61900329589844,146.75399780273438,146.61599731445312,146.7449951171875
2025-08-05 00:10:00+00:00,146.74000549316406,146.78900146484375,146.68099975585938,146.7550048828125
2025-08-05 00:15:00+00:00,146.75599670410156,146.82899475097656,146.7480010986328,146.82400512695312
2025-08-05 00:20:00+00:00,146.82699584960938,146.86199951171875,146.81399536132812,146.86099243164062
2025-08-05 00:25:00+00:00,146.8560028076172,146.90499877929688,146.83599853515625,146.8990020751953
2025-08-05 00:30:00+00:00,146.9010009765625,146.92799377441406,146.8489990234375,146.9029998779297
2025-08-05 00:35:00+00:00,146.9010009765625,146.99200439453125,146.88900756835938,146.98800659179688
2025-08-05 00:40:00+00:00,146.98399353027344,147.02099609375,146.9669952392578,147.00900268554688
2025-08-05 00:45:00+00:00,147.00799560546875,147.03599548339844,146.98699951171875,147.0229949951172
2025-08-05 00:50:00+00:00,147.02200317382812,147.03199768066406,146.89999389648438,146.9320068359375
2025-08-05 00:55:00+00:00,146.9340057373047,146.99000549316406,146.91000366210938,146.92599487304688
2025-08-05 01:00:00+00:00,146.92599487304688,147.06399536132812,146.8780059814453,147.02200317382812
2025-08-05 01:05:00+00:00,147.03399658203125,147.08999633789062,147.01400756835938,147.04800415039062
2025-08-05 01:10:00+00:00,147.05599975585938,147.11399841308594,147.04400634765625,147.072998046875
2025-08-05 01:15:00+00:00,147.0749969482422,147.08599853515625,146.96600341796875,146.97900390625
2025-08-05 01:20:00+00:00,146.9770050048828,147.0050048828125,146.91600036621094,146.9739990234375
2025-08-05 01:25:00+00:00,146.97799682617188,147.04400634765625,146.97000122070312,147.00399780273438
2025-08-05 01:30:00+00:00,146.99899291992188,147.01600646972656,146.95399475097656,147.0050048828125
2025-08-05 01:35:00+00:00,146.9980010986328,147.0189971923828,146.95599365234375,146.97999572753906
2025-08-05 01:40:00+00:00,146.9770050048828,146.99200439453125,146.9499969482422,146.96400451660156
2025-08-05 01:45:00+00:00,146.96600341796875,147.031005859375,146.91400146484375,147.0240020751953
2025-08-05 01:50:00+00:00,147.0189971923828,147.04800415039062,146.96299743652344,146.9759979248047
2025-08-05 01:55:00+00:00,146.98300170898438,147.05499267578125,146.96600341796875,147.05099487304688
2025-08-05 02:00:00+00:00,147.04299926757812,147.14700317382812,147.04299926757812,147.1199951171875
2025-08-05 02:05:00+00:00,147.11399841308594,147.1269989013672,147.07200622558594,147.08200073242188
2025-08-05 02:10:00+00:00,147.08200073242188,147.09300231933594,147.03500366210938,147.08399963378906
2025-08-05 02:15:00+00:00,147.08900451660156,147.14100646972656,147.0800018310547,147.1300048828125
2025-08-05 02:20:00+00:00,147.13099670410156,147.13800048828125,147.08299255371094,147.10699462890625
2025-08-05 02:25:00+00:00,147.10000610351562,147.16400146484375,147.0919952392578,147.1580047607422
2025-08-05 02:30:00+00:00,147.156005859375,147.20399475097656,147.1479949951172,147.19000244140625
2025-08-05 02:35:00+00:00,147.18899536132812,147.22900390625,147.16600036621094,147.16600036621094
2025-08-05 02:40:00+00:00,147.16600036621094,147.1909942626953,147.15899658203125,147.18800354003906
2025-08-05 02:45:00+00:00,147.1840057373047,147.18800354003906,147.14599609375,147.15699768066406
2025-08-05 02:50:00+00:00,147.15899658203125,147.16400146484375,147.1269989013672,147.14100646972656
2025-08-05 02:55:00+00:00,147.13800048828125,147.19000244140625,147.13299560546875,147.18699645996094
2025-08-05 03:00:00+00:00,147.1840057373047,147.20799255371094,147.14199829101562,147.1490020751953
2025-08-05 03:05:00+00:00,147.1490020751953,147.1820068359375,147.13800048828125,147.1490020751953
2025-08-05 03:10:00+00:00,147.14700317382812,147.1999969482422,147.1439971923828,147.18600463867188
2025-08-05 03:15:00+00:00,147.1820068359375,147.1929931640625,147.1699981689453,147.1739959716797
2025-08-05 03:20:00+00:00,147.1739959716797,147.26100158691406,147.16900634765625,147.2259979248047
2025-08-05 03:25:00+00:00,147.2220001220703,147.2449951171875,147.2050018310547,147.22799682617188
2025-08-05 03:30:00+00:00,147.2270050048828,147.23599243164062,147.20199584960938,147.2209930419922
2025-08-05 03:35:00+00:00,147.21499633789062,147.24099731445312,147.1739959716797,147.18600463867188
2025-08-05 03:40:00+00:00,147.18499755859375,147.18600463867188,147.13400268554688,147.14599609375
2025-08-05 03:45:00+00:00,147.14199829101562,147.1820068359375,147.13400268554688,147.17300415039062
2025-08-05 03:50:00+00:00,147.1750030517578,147.18299865722656,147.1269989013672,147.17999267578125
2025-08-05 03:55:00+00:00,147.1820068359375,147.22999572753906,147.16700744628906,147.21600341796875
2025-08-05 04:00:00+00:00,147.21499633789062,147.26199340820312,147.21400451660156,147.24099731445312
2025-08-05 04:05:00+00:00,147.24000549316406,147.2480010986328,147.20799255371094,147.218994140625
2025-08-05 04:10:00+00:00,147.2220001220703,147.22300720214844,147.16799926757812,147.1750030517578
2025-08-05 04:15:00+00:00,147.1719970703125,147.19500732421875,147.1490020751953,147.1699981689453
2025-08-05 04:20:00+00:00,147.1699981689453,147.1999969482422,147.1699981689453,147.1820068359375
2025-08-05 04:25:00+00:00,147.1820068359375,147.21400451660156,147.1649932861328,147.17799377441406
2025-08-05 04:30:00+00:00,147.1790008544922,147.1840057373047,147.13800048828125,147.156005859375
2025-08-05 04:35:00+00:00,147.1510009765625,147.16700744628906,147.10699462890625,147.10899353027344
2025-08-05 04:40:00+00:00,147.11099243164062,147.11500549316406,147.06900024414062,147.08099365234375
2025-08-05 04:45:00+00:00,147.0800018310547,147.08700561523438,147.03199768066406,147.03399658203125
2025-08-05 04:50:00+00:00,147.03599548339844,147.04200744628906,147.00999450683594,147.01800537109375
2025-08-05 04:55:00+00:00,147.01699829101562,147.08900451660156,147.0,147.08399963378906
2025-08-05 05:00:00+00:00,147.08399963378906,147.13999938964844,147.0800018310547,147.13400268554688
2025-08-05 05:05:00+00:00,147.13499450683594,147.15699768066406,147.11000061035156,147.11500549316406
2025-08-05 05:10:00+00:00,147.11300659179688,147.1320037841797,147.07699584960938,147.08099365234375
2025-08-05 05:15:00+00:00,147.08099365234375,147.13299560546875,147.0540008544922,147.1300048828125
2025-08-05 05:20:00+00:00,147.12899780273438,147.14500427246094,147.0780029296875,147.08200073242188
2025-08-05 05:25:00+00:00,147.08299255371094,147.11599731445312,147.07400512695312,147.1060028076172
2025-08-05 05:30:00+00:00,147.10699462890625,147.2010040283203,147.09800720214844,147.19400024414062
2025-08-05 05:35:00+00:00,147.1909942626953,147.24099731445312,147.18299865722656,147.2100067138672
2025-08-05 05:40:00+00:00,147.20799255371094,147.22300720214844,147.18499755859375,147.18899536132812
2025-08-05 05:45:00+00:00,147.19000244140625,147.2220001220703,147.15899658203125,147.1649932861328
2025-08-05 05:50:00+00:00,147.1649932861328,147.1840057373047,147.13800048828125,147.14599609375
2025-08-05 05:55:00+00:00,147.14500427246094,147.22500610351562,147.14199829101562,147.17300415039062
2025-08-05 06:00:00+00:00,147.16900634765625,147.1739959716797,147.0780029296875,147.11000061035156
2025-08-05 06:05:00+00:00,147.11399841308594,147.1179962158203,147.06100463867188,147.0800018310547
2025-08-05 06:10:00+00:00,147.08099365234375,147.14199829101562,147.0780029296875,147.11599731445312
2025-08-05 06:15:00+00:00,147.11700439453125,147.14199829101562,147.11000061035156,147.11399841308594
2025-08-05 06:20:00+00:00,147.11300659179688,147.11900329589844,147.0679931640625,147.10400390625
2025-08-05 06:25:00+00:00,147.10499572753906,147.10899353027344,147.02699279785156,147.08099365234375
2025-08-05 06:30:00+00:00,147.08299255371094,147.16200256347656,147.08299255371094,147.13299560546875
2025-08-05 06:35:00+00:00,147.13499450683594,147.23500061035156,147.12399291992188,147.22500610351562
2025-08-05 06:40:00+00:00,147.2270050048828,147.31500244140625,147.22300720214844,147.3070068359375
2025-08-05 06:45:00+00:00,147.30099487304688,147.33700561523438,147.2760009765625,147.32400512695312
2025-08-05 06:50:00+00:00,147.32400512695312,147.3419952392578,147.3070068359375,147.3070068359375
2025-08-05 06:55:00+00:00,147.31100463867188,147.3419952392578,147.28599548339844,147.3249969482422
2025-08-05 07:00:00+00:00,147.3260040283203,147.3560028076172,147.22999572753906,147.23399353027344
2025-08-05 07:05:00+00:00,147.23500061035156,147.2530059814453,147.18899536132812,147.23500061035156
2025-08-05 07:10:00+00:00,147.23599243164062,147.2469940185547,147.17799377441406,147.1909942626953
2025-08-05 07:15:00+00:00,147.18899536132812,147.20399475097656,147.15199279785156,147.19200134277344
2025-08-05 07:20:00+00:00,147.18899536132812,147.25900268554688,147.1719970703125,147.2429962158203
2025-08-05 07:25:00+00:00,147.2449951171875,147.26100158691406,147.20199584960938,147.24099731445312
2025-08-05 07:30:00+00:00,147.2449951171875,147.31900024414062,147.23800659179688,147.281005859375
2025-08-05 07:35:00+00:00,147.2790069580078,147.31700134277344,147.25399780273438,147.26600646972656
2025-08-05 07:40:00+00:00,147.26600646972656,147.3249969482422,147.24400329589844,147.31199645996094
2025-08-05 07:45:00+00:00,147.31500244140625,147.46400451660156,147.31300354003906,147.41600036621094
2025-08-05 07:50:00+00:00,147.4199981689453,147.48699951171875,147.40899658203125,147.41700744628906
2025-08-05 07:55:00+00:00,147.41000366210938,147.427001953125,147.3800048828125,147.38299560546875
2025-08-05 08:00:00+00:00,147.38800048828125,147.39700317382812,147.33099365234375,147.38299560546875
